date,iso_code,indicator,indicator_code,value
1960-01-01,ABW,SH.STA.MMRT,SH.STA.MMRT,
1961-01-01,ABW,SH.STA.MMRT,SH.STA.MMRT,
1962-01-01,ABW,SH.STA.MMRT,SH.STA.MMRT,
1963-01-01,ABW,SH.STA.MMRT,SH.STA.MMRT,
1964-01-01,ABW,SH.STA.MMRT,SH.STA.MMRT,
1965-01-01,ABW,SH.STA.MMRT,SH.STA.MMRT,
1966-01-01,ABW,SH.STA.MMRT,SH.STA.MMRT,
1967-01-01,ABW,SH.STA.MMRT,SH.STA.MMRT,
1968-01-01,ABW,SH.STA.MMRT,SH.STA.MMRT,
1969-01-01,ABW,SH.STA.MMRT,SH.STA.MMRT,
1970-01-01,ABW,SH.STA.MMRT,SH.STA.MMRT,
1971-01-01,ABW,SH.STA.MMRT,SH.STA.MMRT,
1972-01-01,ABW,SH.STA.MMRT,SH.STA.MMRT,
1973-01-01,ABW,SH.STA.MMRT,SH.STA.MMRT,
1974-01-01,ABW,SH.STA.MMRT,SH.STA.MMRT,
1975-01-01,ABW,SH.STA.MMRT,SH.STA.MMRT,
1976-01-01,ABW,SH.STA.MMRT,SH.STA.MMRT,
1977-01-01,ABW,SH.STA.MMRT,SH.STA.MMRT,
1978-01-01,ABW,SH.STA.MMRT,SH.STA.MMRT,
1979-01-01,ABW,SH.STA.MMRT,SH.STA.MMRT,
1980-01-01,ABW,SH.STA.MMRT,SH.STA.MMRT,
1981-01-01,ABW,SH.STA.MMRT,SH.STA.MMRT,
1982-01-01,ABW,SH.STA.MMRT,SH.STA.MMRT,
1983-01-01,ABW,SH.STA.MMRT,SH.STA.MMRT,
1984-01-01,ABW,SH.STA.MMRT,SH.STA.MMRT,
1985-01-01,ABW,SH.STA.MMRT,SH.STA.MMRT,
1986-01-01,ABW,SH.STA.MMRT,SH.STA.MMRT,
1987-01-01,ABW,SH.STA.MMRT,SH.STA.MMRT,
1988-01-01,ABW,SH.STA.MMRT,SH.STA.MMRT,
1989-01-01,ABW,SH.STA.MMRT,SH.STA.MMRT,
1990-01-01,ABW,SH.STA.MMRT,SH.STA.MMRT,
1991-01-01,ABW,SH.STA.MMRT,SH.STA.MMRT,
1992-01-01,ABW,SH.STA.MMRT,SH.STA.MMRT,
1993-01-01,ABW,SH.STA.MMRT,SH.STA.MMRT,
1994-01-01,ABW,SH.STA.MMRT,SH.STA.MMRT,
1995-01-01,ABW,SH.STA.MMRT,SH.STA.MMRT,
1996-01-01,ABW,SH.STA.MMRT,SH.STA.MMRT,
1997-01-01,ABW,SH.STA.MMRT,SH.STA.MMRT,
1998-01-01,ABW,SH.STA.MMRT,SH.STA.MMRT,
1999-01-01,ABW,SH.STA.MMRT,SH.STA.MMRT,
2000-01-01,ABW,SH.STA.MMRT,SH.STA.MMRT,
2001-01-01,ABW,SH.STA.MMRT,SH.STA.MMRT,
2002-01-01,ABW,SH.STA.MMRT,SH.STA.MMRT,
2003-01-01,ABW,SH.STA.MMRT,SH.STA.MMRT,
2004-01-01,ABW,SH.STA.MMRT,SH.STA.MMRT,
2005-01-01,ABW,SH.STA.MMRT,SH.STA.MMRT,
2006-01-01,ABW,SH.STA.MMRT,SH.STA.MMRT,
2007-01-01,ABW,SH.STA.MMRT,SH.STA.MMRT,
2008-01-01,ABW,SH.STA.MMRT,SH.STA.MMRT,
2009-01-01,ABW,SH.STA.MMRT,SH.STA.MMRT,
2010-01-01,ABW,SH.STA.MMRT,SH.STA.MMRT,
2011-01-01,ABW,SH.STA.MMRT,SH.STA.MMRT,
2012-01-01,ABW,SH.STA.MMRT,SH.STA.MMRT,
2013-01-01,ABW,SH.STA.MMRT,SH.STA.MMRT,
2014-01-01,ABW,SH.STA.MMRT,SH.STA.MMRT,
2015-01-01,ABW,SH.STA.MMRT,SH.STA.MMRT,
2016-01-01,ABW,SH.STA.MMRT,SH.STA.MMRT,
2017-01-01,ABW,SH.STA.MMRT,SH.STA.MMRT,
2018-01-01,ABW,SH.STA.MMRT,SH.STA.MMRT,
2019-01-01,ABW,SH.STA.MMRT,SH.STA.MMRT,
2020-01-01,ABW,SH.STA.MMRT,SH.STA.MMRT,
2021-01-01,ABW,SH.STA.MMRT,SH.STA.MMRT,
1960-01-01,AFE,SH.STA.MMRT,SH.STA.MMRT,
1961-01-01,AFE,SH.STA.MMRT,SH.STA.MMRT,
1962-01-01,AFE,SH.STA.MMRT,SH.STA.MMRT,
1963-01-01,AFE,SH.STA.MMRT,SH.STA.MMRT,
1964-01-01,AFE,SH.STA.MMRT,SH.STA.MMRT,
1965-01-01,AFE,SH.STA.MMRT,SH.STA.MMRT,
1966-01-01,AFE,SH.STA.MMRT,SH.STA.MMRT,
1967-01-01,AFE,SH.STA.MMRT,SH.STA.MMRT,
1968-01-01,AFE,SH.STA.MMRT,SH.STA.MMRT,
1969-01-01,AFE,SH.STA.MMRT,SH.STA.MMRT,
1970-01-01,AFE,SH.STA.MMRT,SH.STA.MMRT,
1971-01-01,AFE,SH.STA.MMRT,SH.STA.MMRT,
1972-01-01,AFE,SH.STA.MMRT,SH.STA.MMRT,
1973-01-01,AFE,SH.STA.MMRT,SH.STA.MMRT,
1974-01-01,AFE,SH.STA.MMRT,SH.STA.MMRT,
1975-01-01,AFE,SH.STA.MMRT,SH.STA.MMRT,
