date,iso_code,indicator_code,value
1960-01-01,ABW,SE.XPD.TOTL.GB.ZS,
1961-01-01,ABW,SE.XPD.TOTL.GB.ZS,
1962-01-01,ABW,SE.XPD.TOTL.GB.ZS,
1963-01-01,ABW,SE.XPD.TOTL.GB.ZS,
1964-01-01,ABW,SE.XPD.TOTL.GB.ZS,
1965-01-01,ABW,SE.XPD.TOTL.GB.ZS,
1966-01-01,ABW,SE.XPD.TOTL.GB.ZS,
1967-01-01,ABW,SE.XPD.TOTL.GB.ZS,
1968-01-01,ABW,SE.XPD.TOTL.GB.ZS,
1969-01-01,ABW,SE.XPD.TOTL.GB.ZS,
1970-01-01,ABW,SE.XPD.TOTL.GB.ZS,
1971-01-01,ABW,SE.XPD.TOTL.GB.ZS,
1972-01-01,ABW,SE.XPD.TOTL.GB.ZS,
1973-01-01,ABW,SE.XPD.TOTL.GB.ZS,
1974-01-01,ABW,SE.XPD.TOTL.GB.ZS,
1975-01-01,ABW,SE.XPD.TOTL.GB.ZS,
1976-01-01,ABW,SE.XPD.TOTL.GB.ZS,
1977-01-01,ABW,SE.XPD.TOTL.GB.ZS,
1978-01-01,ABW,SE.XPD.TOTL.GB.ZS,
1979-01-01,ABW,SE.XPD.TOTL.GB.ZS,
1980-01-01,ABW,SE.XPD.TOTL.GB.ZS,
1981-01-01,ABW,SE.XPD.TOTL.GB.ZS,
1982-01-01,ABW,SE.XPD.TOTL.GB.ZS,
1983-01-01,ABW,SE.XPD.TOTL.GB.ZS,
1984-01-01,ABW,SE.XPD.TOTL.GB.ZS,
1985-01-01,ABW,SE.XPD.TOTL.GB.ZS,
1986-01-01,ABW,SE.XPD.TOTL.GB.ZS,
1987-01-01,ABW,SE.XPD.TOTL.GB.ZS,
1988-01-01,ABW,SE.XPD.TOTL.GB.ZS,
1989-01-01,ABW,SE.XPD.TOTL.GB.ZS,
1990-01-01,ABW,SE.XPD.TOTL.GB.ZS,
1991-01-01,ABW,SE.XPD.TOTL.GB.ZS,
1992-01-01,ABW,SE.XPD.TOTL.GB.ZS,
1993-01-01,ABW,SE.XPD.TOTL.GB.ZS,
1994-01-01,ABW,SE.XPD.TOTL.GB.ZS,
1995-01-01,ABW,SE.XPD.TOTL.GB.ZS,
1996-01-01,ABW,SE.XPD.TOTL.GB.ZS,
1997-01-01,ABW,SE.XPD.TOTL.GB.ZS,
1998-01-01,ABW,SE.XPD.TOTL.GB.ZS,22.082389831543
1999-01-01,ABW,SE.XPD.TOTL.GB.ZS,19.2816600799561
2000-01-01,ABW,SE.XPD.TOTL.GB.ZS,21.807710647583
2001-01-01,ABW,SE.XPD.TOTL.GB.ZS,21.3231792449951
2002-01-01,ABW,SE.XPD.TOTL.GB.ZS,19.7571506500244
2003-01-01,ABW,SE.XPD.TOTL.GB.ZS,
2004-01-01,ABW,SE.XPD.TOTL.GB.ZS,14.9029102325439
2005-01-01,ABW,SE.XPD.TOTL.GB.ZS,18.8882808685303
2006-01-01,ABW,SE.XPD.TOTL.GB.ZS,
2007-01-01,ABW,SE.XPD.TOTL.GB.ZS,20.7926406860352
2008-01-01,ABW,SE.XPD.TOTL.GB.ZS,19.028829574585
2009-01-01,ABW,SE.XPD.TOTL.GB.ZS,21.5635509490967
2010-01-01,ABW,SE.XPD.TOTL.GB.ZS,22.1767807006836
2011-01-01,ABW,SE.XPD.TOTL.GB.ZS,21.7505397796631
2012-01-01,ABW,SE.XPD.TOTL.GB.ZS,20.6340808868408
2013-01-01,ABW,SE.XPD.TOTL.GB.ZS,21.8776302337646
2014-01-01,ABW,SE.XPD.TOTL.GB.ZS,19.6179790496826
2015-01-01,ABW,SE.XPD.TOTL.GB.ZS,23.201379776001
2016-01-01,ABW,SE.XPD.TOTL.GB.ZS,21.8537502288818
2017-01-01,ABW,SE.XPD.TOTL.GB.ZS,
2018-01-01,ABW,SE.XPD.TOTL.GB.ZS,
2019-01-01,ABW,SE.XPD.TOTL.GB.ZS,
2020-01-01,ABW,SE.XPD.TOTL.GB.ZS,
2021-01-01,ABW,SE.XPD.TOTL.GB.ZS,
2022-01-01,ABW,SE.XPD.TOTL.GB.ZS,
2023-01-01,ABW,SE.XPD.TOTL.GB.ZS,
1960-01-01,AFE,SE.XPD.TOTL.GB.ZS,
1961-01-01,AFE,SE.XPD.TOTL.GB.ZS,
1962-01-01,AFE,SE.XPD.TOTL.GB.ZS,
1963-01-01,AFE,SE.XPD.TOTL.GB.ZS,
1964-01-01,AFE,SE.XPD.TOTL.GB.ZS,
1965-01-01,AFE,SE.XPD.TOTL.GB.ZS,
1966-01-01,AFE,SE.XPD.TOTL.GB.ZS,
1967-01-01,AFE,SE.XPD.TOTL.GB.ZS,
1968-01-01,AFE,SE.XPD.TOTL.GB.ZS,
1969-01-01,AFE,SE.XPD.TOTL.GB.ZS,
1970-01-01,AFE,SE.XPD.TOTL.GB.ZS,
1971-01-01,AFE,SE.XPD.TOTL.GB.ZS,
1972-01-01,AFE,SE.XPD.TOTL.GB.ZS,
1973-01-01,AFE,SE.XPD.TOTL.GB.ZS,
1974-01-01,AFE,SE.XPD.TOTL.GB.ZS,
1975-01-01,AFE,SE.XPD.TOTL.GB.ZS,
1976-01-01,AFE,SE.XPD.TOTL.GB.ZS,
1977-01-01,AFE,SE.XPD.TOTL.GB.ZS,
1978-01-01,AFE,SE.XPD.TOTL.GB.ZS,
1979-01-01,AFE,SE.XPD.TOTL.GB.ZS,
1980-01-01,AFE,SE.XPD.TOTL.GB.ZS,
1981-01-01,AFE,SE.XPD.TOTL.GB.ZS,
1982-01-01,AFE,SE.XPD.TOTL.GB.ZS,
1983-01-01,AFE,SE.XPD.TOTL.GB.ZS,
1984-01-01,AFE,SE.XPD.TOTL.GB.ZS,
1985-01-01,AFE,SE.XPD.TOTL.GB.ZS,
1986-01-01,AFE,SE.XPD.TOTL.GB.ZS,
1987-01-01,AFE,SE.XPD.TOTL.GB.ZS,
1988-01-01,AFE,SE.XPD.TOTL.GB.ZS,
1989-01-01,AFE,SE.XPD.TOTL.GB.ZS,
1990-01-01,AFE,SE.XPD.TOTL.GB.ZS,
1991-01-01,AFE,SE.XPD.TOTL.GB.ZS,
1992-01-01,AFE,SE.XPD.TOTL.GB.ZS,
1993-01-01,AFE,SE.XPD.TOTL.GB.ZS,
1994-01-01,AFE,SE.XPD.TOTL.GB.ZS,
1995-01-01,AFE,SE.XPD.TOTL.GB.ZS,
1996-01-01,AFE,SE.XPD.TOTL.GB.ZS,
1997-01-01,AFE,SE.XPD.TOTL.GB.ZS,
1998-01-01,AFE,SE.XPD.TOTL.GB.ZS,
1999-01-01,AFE,SE.XPD.TOTL.GB.ZS,
2000-01-01,AFE,SE.XPD.TOTL.GB.ZS,
2001-01-01,AFE,SE.XPD.TOTL.GB.ZS,
2002-01-01,AFE,SE.XPD.TOTL.GB.ZS,
2003-01-01,AFE,SE.XPD.TOTL.GB.ZS,
2004-01-01,AFE,SE.XPD.TOTL.GB.ZS,
2005-01-01,AFE,SE.XPD.TOTL.GB.ZS,18.0587387084961
2006-01-01,AFE,SE.XPD.TOTL.GB.ZS,17.0089812278747
2007-01-01,AFE,SE.XPD.TOTL.GB.ZS,
2008-01-01,AFE,SE.XPD.TOTL.GB.ZS,17.4017581939697
2009-01-01,AFE,SE.XPD.TOTL.GB.ZS,
2010-01-01,AFE,SE.XPD.TOTL.GB.ZS,17.234956741333
2011-01-01,AFE,SE.XPD.TOTL.GB.ZS,18.4566612243652
2012-01-01,AFE,SE.XPD.TOTL.GB.ZS,17.4709997177124
2013-01-01,AFE,SE.XPD.TOTL.GB.ZS,17.2432594299316
2014-01-01,AFE,SE.XPD.TOTL.GB.ZS,17.4525499343872
2015-01-01,AFE,SE.XPD.TOTL.GB.ZS,16.8445100784301
2016-01-01,AFE,SE.XPD.TOTL.GB.ZS,16.5550003051758
2017-01-01,AFE,SE.XPD.TOTL.GB.ZS,16.4804878234863
2018-01-01,AFE,SE.XPD.TOTL.GB.ZS,17.2210006713867
2019-01-01,AFE,SE.XPD.TOTL.GB.ZS,15.2919998168945
2020-01-01,AFE,SE.XPD.TOTL.GB.ZS,15.5019998550415
2021-01-01,AFE,SE.XPD.TOTL.GB.ZS,15.5159997940063
2022-01-01,AFE,SE.XPD.TOTL.GB.ZS,14.0929999351502
2023-01-01,AFE,SE.XPD.TOTL.GB.ZS,
1960-01-01,AFG,SE.XPD.TOTL.GB.ZS,
1961-01-01,AFG,SE.XPD.TOTL.GB.ZS,
1962-01-01,AFG,SE.XPD.TOTL.GB.ZS,
1963-01-01,AFG,SE.XPD.TOTL.GB.ZS,
1964-01-01,AFG,SE.XPD.TOTL.GB.ZS,
1965-01-01,AFG,SE.XPD.TOTL.GB.ZS,
1966-01-01,AFG,SE.XPD.TOTL.GB.ZS,
1967-01-01,AFG,SE.XPD.TOTL.GB.ZS,
1968-01-01,AFG,SE.XPD.TOTL.GB.ZS,
1969-01-01,AFG,SE.XPD.TOTL.GB.ZS,
1970-01-01,AFG,SE.XPD.TOTL.GB.ZS,
1971-01-01,AFG,SE.XPD.TOTL.GB.ZS,
1972-01-01,AFG,SE.XPD.TOTL.GB.ZS,
1973-01-01,AFG,SE.XPD.TOTL.GB.ZS,
1974-01-01,AFG,SE.XPD.TOTL.GB.ZS,
1975-01-01,AFG,SE.XPD.TOTL.GB.ZS,
1976-01-01,AFG,SE.XPD.TOTL.GB.ZS,
1977-01-01,AFG,SE.XPD.TOTL.GB.ZS,
1978-01-01,AFG,SE.XPD.TOTL.GB.ZS,
1979-01-01,AFG,SE.XPD.TOTL.GB.ZS,
1980-01-01,AFG,SE.XPD.TOTL.GB.ZS,
1981-01-01,AFG,SE.XPD.TOTL.GB.ZS,
1982-01-01,AFG,SE.XPD.TOTL.GB.ZS,
1983-01-01,AFG,SE.XPD.TOTL.GB.ZS,
1984-01-01,AFG,SE.XPD.TOTL.GB.ZS,
1985-01-01,AFG,SE.XPD.TOTL.GB.ZS,
1986-01-01,AFG,SE.XPD.TOTL.GB.ZS,
1987-01-01,AFG,SE.XPD.TOTL.GB.ZS,
1988-01-01,AFG,SE.XPD.TOTL.GB.ZS,
1989-01-01,AFG,SE.XPD.TOTL.GB.ZS,
1990-01-01,AFG,SE.XPD.TOTL.GB.ZS,
1991-01-01,AFG,SE.XPD.TOTL.GB.ZS,
1992-01-01,AFG,SE.XPD.TOTL.GB.ZS,
1993-01-01,AFG,SE.XPD.TOTL.GB.ZS,
1994-01-01,AFG,SE.XPD.TOTL.GB.ZS,
1995-01-01,AFG,SE.XPD.TOTL.GB.ZS,
1996-01-01,AFG,SE.XPD.TOTL.GB.ZS,
1997-01-01,AFG,SE.XPD.TOTL.GB.ZS,
1998-01-01,AFG,SE.XPD.TOTL.GB.ZS,
1999-01-01,AFG,SE.XPD.TOTL.GB.ZS,
2000-01-01,AFG,SE.XPD.TOTL.GB.ZS,
2001-01-01,AFG,SE.XPD.TOTL.GB.ZS,
2002-01-01,AFG,SE.XPD.TOTL.GB.ZS,
2003-01-01,AFG,SE.XPD.TOTL.GB.ZS,
2004-01-01,AFG,SE.XPD.TOTL.GB.ZS,
2005-01-01,AFG,SE.XPD.TOTL.GB.ZS,
2006-01-01,AFG,SE.XPD.TOTL.GB.ZS,14.559211730957
2007-01-01,AFG,SE.XPD.TOTL.GB.ZS,10.8146924972534
2008-01-01,AFG,SE.XPD.TOTL.GB.ZS,4.86058568954468
2009-01-01,AFG,SE.XPD.TOTL.GB.ZS,6.49249029159546
2010-01-01,AFG,SE.XPD.TOTL.GB.ZS,6.39557981491089
2011-01-01,AFG,SE.XPD.TOTL.GB.ZS,5.14692163467407
2012-01-01,AFG,SE.XPD.TOTL.GB.ZS,6.48944759368896
2013-01-01,AFG,SE.XPD.TOTL.GB.ZS,7.13206768035889
2014-01-01,AFG,SE.XPD.TOTL.GB.ZS,7.96457004547119
2015-01-01,AFG,SE.XPD.TOTL.GB.ZS,7.28490495681763
2016-01-01,AFG,SE.XPD.TOTL.GB.ZS,8.26023578643799
2017-01-01,AFG,SE.XPD.TOTL.GB.ZS,8.20247173309326
2018-01-01,AFG,SE.XPD.TOTL.GB.ZS,
2019-01-01,AFG,SE.XPD.TOTL.GB.ZS,
2020-01-01,AFG,SE.XPD.TOTL.GB.ZS,
2021-01-01,AFG,SE.XPD.TOTL.GB.ZS,
2022-01-01,AFG,SE.XPD.TOTL.GB.ZS,
2023-01-01,AFG,SE.XPD.TOTL.GB.ZS,
1960-01-01,AFW,SE.XPD.TOTL.GB.ZS,
1961-01-01,AFW,SE.XPD.TOTL.GB.ZS,
1962-01-01,AFW,SE.XPD.TOTL.GB.ZS,
1963-01-01,AFW,SE.XPD.TOTL.GB.ZS,
1964-01-01,AFW,SE.XPD.TOTL.GB.ZS,
1965-01-01,AFW,SE.XPD.TOTL.GB.ZS,
1966-01-01,AFW,SE.XPD.TOTL.GB.ZS,
1967-01-01,AFW,SE.XPD.TOTL.GB.ZS,
1968-01-01,AFW,SE.XPD.TOTL.GB.ZS,
1969-01-01,AFW,SE.XPD.TOTL.GB.ZS,
1970-01-01,AFW,SE.XPD.TOTL.GB.ZS,
1971-01-01,AFW,SE.XPD.TOTL.GB.ZS,
1972-01-01,AFW,SE.XPD.TOTL.GB.ZS,
1973-01-01,AFW,SE.XPD.TOTL.GB.ZS,
1974-01-01,AFW,SE.XPD.TOTL.GB.ZS,
1975-01-01,AFW,SE.XPD.TOTL.GB.ZS,
1976-01-01,AFW,SE.XPD.TOTL.GB.ZS,
1977-01-01,AFW,SE.XPD.TOTL.GB.ZS,
1978-01-01,AFW,SE.XPD.TOTL.GB.ZS,
1979-01-01,AFW,SE.XPD.TOTL.GB.ZS,
1980-01-01,AFW,SE.XPD.TOTL.GB.ZS,
1981-01-01,AFW,SE.XPD.TOTL.GB.ZS,
1982-01-01,AFW,SE.XPD.TOTL.GB.ZS,
1983-01-01,AFW,SE.XPD.TOTL.GB.ZS,
1984-01-01,AFW,SE.XPD.TOTL.GB.ZS,
1985-01-01,AFW,SE.XPD.TOTL.GB.ZS,
1986-01-01,AFW,SE.XPD.TOTL.GB.ZS,
1987-01-01,AFW,SE.XPD.TOTL.GB.ZS,
1988-01-01,AFW,SE.XPD.TOTL.GB.ZS,
