date,iso_code,indicator_code,value
1960-01-01,ABW,SP.DYN.LE00.IN,64.152
1961-01-01,ABW,SP.DYN.LE00.IN,64.537
1962-01-01,ABW,SP.DYN.LE00.IN,64.752
1963-01-01,ABW,SP.DYN.LE00.IN,65.132
1964-01-01,ABW,SP.DYN.LE00.IN,65.294
1965-01-01,ABW,SP.DYN.LE00.IN,65.502
1966-01-01,ABW,SP.DYN.LE00.IN,66.063
1967-01-01,ABW,SP.DYN.LE00.IN,66.439
1968-01-01,ABW,SP.DYN.LE00.IN,66.757
1969-01-01,ABW,SP.DYN.LE00.IN,67.168
1970-01-01,ABW,SP.DYN.LE00.IN,67.583
1971-01-01,ABW,SP.DYN.LE00.IN,67.975
1972-01-01,ABW,SP.DYN.LE00.IN,68.577
1973-01-01,ABW,SP.DYN.LE00.IN,69.092
1974-01-01,ABW,SP.DYN.LE00.IN,69.503
1975-01-01,ABW,SP.DYN.LE00.IN,69.762
1976-01-01,ABW,SP.DYN.LE00.IN,70.035
1977-01-01,ABW,SP.DYN.LE00.IN,70.264
1978-01-01,ABW,SP.DYN.LE00.IN,70.494
1979-01-01,ABW,SP.DYN.LE00.IN,70.778
1980-01-01,ABW,SP.DYN.LE00.IN,71.066
1981-01-01,ABW,SP.DYN.LE00.IN,71.722
1982-01-01,ABW,SP.DYN.LE00.IN,71.959
1983-01-01,ABW,SP.DYN.LE00.IN,72.105
1984-01-01,ABW,SP.DYN.LE00.IN,72.251
1985-01-01,ABW,SP.DYN.LE00.IN,72.388
1986-01-01,ABW,SP.DYN.LE00.IN,72.462
1987-01-01,ABW,SP.DYN.LE00.IN,72.789
1988-01-01,ABW,SP.DYN.LE00.IN,73.047
1989-01-01,ABW,SP.DYN.LE00.IN,73.023
1990-01-01,ABW,SP.DYN.LE00.IN,73.076
1991-01-01,ABW,SP.DYN.LE00.IN,73.1
1992-01-01,ABW,SP.DYN.LE00.IN,73.179
1993-01-01,ABW,SP.DYN.LE00.IN,73.225
1994-01-01,ABW,SP.DYN.LE00.IN,73.272
1995-01-01,ABW,SP.DYN.LE00.IN,73.349
1996-01-01,ABW,SP.DYN.LE00.IN,73.448
1997-01-01,ABW,SP.DYN.LE00.IN,73.452
1998-01-01,ABW,SP.DYN.LE00.IN,73.491
1999-01-01,ABW,SP.DYN.LE00.IN,73.561
2000-01-01,ABW,SP.DYN.LE00.IN,73.569
2001-01-01,ABW,SP.DYN.LE00.IN,73.647
